"Date Added","Track Item",Retailer,"Retailer Item ID",TLD,UPC,Title,Manufacturer,Brand,"Client Product Group",Category,Subcategory,"Amazon Sub Category"
11/2/2017,Z-EXCLUDE,amazon,B0002RI8ZA,com,'092644865503,"Klein Tools 86550 5-Blade Crimper",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B0002RICOC,com,'088381150194,"Makita A-90582 Hammer Grease 30cc",,,,,,"55360 Misc. Power Tool Accessories"
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0002STRAE,com,',"BLACK+DECKER 71-933 Magnetic Drive Guide Set, 31-Piece","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B0002TUFYK,com,'008925032458,"Freud 16 Pcs. Precision Shear Serrated Edge Forstner Drill Bit Set 1/4 In. to 2-1/8 In. (PB-100)",,,,,,"55090 Drill Bits & Accessories"
3/24/2018,"N - Low Sales Rank",amazon,B0002VM25I,com,',"Hitachi 725131 1-1/8-Inch Hex 1-Inch x 15-Inch Gro",,,,,,
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0002YE424,com,',"Stanley 85-708 3/8-Inch Drive Metric Professional Grade Hex Bit Socket Set, 7-Piece","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0002YE42E,com,',"Stanley 89-420 11 Piece 1/4-Inch & 3/8-Inch Drive Professional Grade Torx Bit Set","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B0002YQ8FU,com,'045408080605,"Maasdam Pow'R Pull 8060 Fence Stretch'R",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B0002YUE64,com,'045325146095,"Vermont American 14609 Shank Brad Point Drill Bit, 5/8-Inch by 3/8-Inch",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B0002YUVSA,com,'045325219164,"Vermont American 21916 T-Handle Tap Wrench 0 through 1/4 Inch",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B0002YUWLQ,com,'045325203729,"Vermont American 20372 1/4-Inch to 18 National Pipe Taper High Carbon Steel Pipe Taps",,,,,,"10410 Other Hand Tools"
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0002YWDWC,com,',"CHANNELLOCK 9429 5/16 x24 NF Hex Die","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B0002YX6JG,com,'028874620223,"DEWALT DW2022B #2 Philips 2-Inch Power Bit (100-Pack)",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B00061SGLS,com,'745227002498,"Astro 7846 Harmonic Balancer Puller Set",,,,,,"10410 Other Hand Tools"
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B000628RJ8,com,',"Stanley 87-471 10-Inch Adjustable Wrench","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B00062BKVU,com,'045325200636,"Vermont American 20063 10-32 NF High Carbon Steel ",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B00062BN1C,com,',"Vermont American 10485 29/64-Inch - 3/8-Inch Shank HSS Drill Bit",,,,,,
11/2/2017,Z-EXCLUDE,amazon,B000693CHI,com,'045325104842,"Vermont American 10484 7/16-Inch - 3/8-Inch Shank HSS Drill Bit",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000779SPY,com,'039564124228,"Performance Tool W41022 3 Ton Heavy Duty Jack Stand Set",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B0007WJT1W,com,'045325123744,"Vermont American 12374 3/8-Inch Titanium Drill Bit",,,,,,"55090 Drill Bits & Accessories"
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0007XFSSE,com,',"Stanley 85-892 1/2 Inch Round Head Ratchet","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0007XJO7K,com,',"Stanley 89-870 8.5-Inch Long Nose Plier with Cutter","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0007XNNV8,com,',"Stanley FATMAX 89-861 8 in High-Leverage Angled Cutting Pliers","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0007XPB0O,com,',"Stanley 89-862 10-Inch Angled Diagonal Plier","Black and Decker",,,,,
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B0007XPB1I,com,',"Stanley 89-871 6-Inch Bent Nose Pliers with Cutter","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B0007ZDY5Q,com,'088381911801,"Makita 192108-A 3/4-Inch ID/1-OD diameter by 10-Fo",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B0007ZGWPK,com,'088381163910,"Makita 193452-3 1/8-Inch Drywall Guide Tip Bit, 10-Pack",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B00080FO5I,com,'092644651441,"Klein Tools 630M 3"" Hollow Shank Magnetic Tip Nut Driver Set (2 Pieces)",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00093GE4Y,com,'092644537080,"Klein Tools 628-20 Replacement Tap for 627-20",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00093GE6M,com,'092644651373,"Klein Tools 630-1/4M 1/4-Inch Magnetic Tip Nut Driver with 3-Inch Hollow Shank",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00093GEC6,com,'092644651397,"Klein Tools 646-1/4M 1/4-Inch Magnetic Tip Nut Dri",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00093GPVG,com,'092644520273,"Klein Tools 1945G Removable Gaff Guard",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00093ID6G,com,'092644520259,"Klein Tools CN1907ARL Tree Climbers with 2-3/4-Inch Gaffs-Complete Set",,,,,,"10410 Other Hand Tools"
7/1/2018,"Needs Review - Kragle Sales Report",amazon,B00099E7VA,com,',"BLACK+DECKER 71-798 30 Piece Drilling and Driving Set","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B00099E7W4,com,'028877454856,"BLACK+DECKER Quick Connect Drilling and Screwdriving Set, 30-Piece",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B0009H5POU,com,'000346246612,"Bosch HS1924 TE 54 Ground Rod Adapter SDS Max",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B0009H5RFM,com,'000346077179,"Bosch 1618571014 SDS-plus Shank 3 Jaw Chuck with Integral",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B0009ORXQQ,com,'092644651601,"Klein Tools 65160 7 Piece Metric Cushion Grip Nut Driver Set 3"" Shanks",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B0009ORXRU,com,'092644651700,"Klein Tools 630-10MM 10mm Cushion Grip Nut Driver ",,,,,,"10410 Other Hand Tools"
3/24/2018,"N - Low Sales Rank",amazon,B0009XHRUE,com,',"Eazypower 81964 12-Inch to 17-Inch Push Pull Click",,,,,,
11/2/2017,Z-EXCLUDE,amazon,B000A8PI9U,com,'000346301519,"Bosch 2608639028 Nibbler Die",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000A8SS1A,com,'000346301502,"Bosch 2608639027 Nibbler Punch",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000AEULUA,com,',"Bosch CO2138 11/64 In. x 3-1/4 In. Cobalt Drill Bit",,,,,,
11/2/2017,Z-EXCLUDE,amazon,B000AEVY0Q,com,'000346333442,"Bosch CO2132 5/64 In. x 2 In. Cobalt Drill Bit",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000AX9G4I,com,'000346318777,"Bosch TI2134 7/64 In. x 2-5/8 In. Titanium Coated Drill Bit",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000B5YIYS,com,'037103593610,"Weller WP35 35-Watt Professional Soldering Iron",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000BDDG9S,com,'663807999429,"FastCap SB-21x28BL, SpeedBrace 21-Inch x 28-Inch Black Support",,,,,,"10410 Other Hand Tools"
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000BOPE42,com,',"DEWALT DW2330 4 Piece 6-in-1 Flip and Switch Driver System","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000BOPE4M,com,',"DEWALT DW2336 7 Piece 6-in-1 Flip and Switch Driver System","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B000BQLVVK,com,'638496004006,"QuickSand 320SS Rusted Metal Sanding Block",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000BQP0FI,com,'051111547625,"3M SandBlaster 9675 4.5-Inch Angle Grinder Quick Loading Adapter",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000BQQ4I0,com,'045325153437,"Vermont American 15343 Type Clutch Size 3/16-Inch with 1-Inch Length Extra Hard Screwdriver Bit, 2 Pieces Per Card",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000BVKUSA,com,'783250610761,"Ideal 61-076 Vol-Con Tester",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000CCXHWY,com,'045325207345,"Vermont American 20734 3/4-Inch to 10 National Coarse High Carbon Steel Fractional Heby Die",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000CD1MVQ,com,',"Kunz 151 Flat Spokeshave",,,,,,
11/2/2017,Z-EXCLUDE,amazon,B000CEMSHM,com,',"Vermont American 21872 Straight Flute Screw Extractor Set, Red, 5-Piece",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000CFL9Y4,com,',"BLACK+DECKER 6900 Glass/Tile Drill Bit, 1/8-Inch X 2-1/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000CFL9YO,com,',"BLACK+DECKER 16902 Glass/Tile Drill Bit, 1/4-Inch X 2-1/4-Inch","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B000CFLA02,com,'045325216606,"Vermont American 21660 Size 4 x 40 NC Tap No 43 Drill Bit Combo",,,,,,"55360 Misc. Power Tool Accessories"
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000CFNP9G,com,',"Black & Decker 19113 Bullet Drill Bit, 13/64-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000CNO722,com,',"DEWALT DW1647 12-Inch Selfeed Bit Extension","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B000DCN8SQ,com,'045408100105,"Maasdam Pow'R Pull PP100, Post Pull'R",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000DZA5AC,com,'037103191540,"Weller PES51 50-Watt Soldering Pencil",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000F3SI2O,com,'000346334111,"Bosch CST1 1/2 In. Titanium-Coated Countersink",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000FCD0LE,com,'783310114222,"Greenlee 540-15 Glo Stix, 15-Feet",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000FCGRXM,com,'783310176145,"Greenlee DTAP10-32 Combination Drill and Tap Bit, 10-32NF",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000FK3W0U,com,'761751000052,"SpringTools 32R12-1 1/32 to 2/32-Inch Combination Nail Set",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000FKBZH2,com,'022624169086,"Rutland Products 16908 8-Inch Poly Chimney Cleaning Brush",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000FKDMLY,com,'022624165101,"Rutland Products 16510 10-Inch Square Chimney Cleaning Brush",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000FMO8CO,com,'045325200841,"Vermont American 20084 3/4-Inch 10 High Carbon Steel Machine Screw Plug Tap",,,,,,"10410 Other Hand Tools"
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000FNH30C,com,',"Stanley 85-710 1/2-Inch Flex Ratchet","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B000FRQPHU,com,'783310176121,"Greenlee DTAP8-32 Combination Drill and Tap Bit, 8-32NC",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000FZ2UOY,com,'837013101949,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000G35MPE,com,',"Kapro 340-08D Magnetic Folding Post Level",,,,,,
11/2/2017,Z-EXCLUDE,amazon,B000GAV1PM,com,'024721911360,"IRWIN INDUSTRIAL TOOL TV197916 9/16"" Silver & Deming Drill Bit",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000H0RXH6,com,'028877331096,"DEWALT DW5891 SDS Max to SDS+ Adapter",,,,,,"55090 Drill Bits & Accessories"
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000H0RZM4,com,',"DEWALT DW5945 Replacement Centering Bit","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000HCXGES,com,',"DEWALT DW7118PT 8-1/2-Inch 60 Tooth Precision Trim Fine Crosscutting Saw Blade with 5/8-Inch Arbor","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B000HE6ECC,com,',"Rutland Products 16408 8-Inch Round Chimney Cleaning Brush",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000HEKV1W,com,',"Stanley 89-962 3/8-Inch Drive Rotator Ratchet","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000HNHI2I,com,',"DEWALT DW2702#10 Drill Flip Drive Complete Unit","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000HZGQ24,com,',"DEWALT DW5366 Anchor Drive Kit 10-Pieces","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B000I274OU,com,'045325104873,"Vermont American 10487 31/64-Inch - 3/8-Inch Shank HSS Drill Bit",,,,,,"55090 Drill Bits & Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000I8R7EQ,com,'837013022367,"Neiko 02236A Automotive Slide Hammer Puller Set | Steel T-handle | Chrome Vanadium Steel Attachments | 17-Piece Set",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000ICGMN4,com,'037103034656,"Weller 6966C 250 Watts Electric Industrial Heat Gun",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000IFJZ5I,com,'043374491104,"M-D Building Products 49110 1/4-Inch by 1/4-Inch by 1/4-Inch Premium Square Notch",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000IFPN3G,com,'043374490381,"M-D Building Products 49038 1/2-Inch by 1/2-Inch by 1/2-Inch Premium Square Notch",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000IZ9C9M,com,'039564889899,"Performance Tool W88989 Protective Diamond Shape Anti-Fatigue Interlocking Floor Mat (24 Square Feet)",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000JI6HFA,com,'837013026211,"Neiko 02621A Transfer Punch Set, 28 Piece | Heat Treated Alloy Steel",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000JRDLP0,com,',"Two Cherries 520-5750 Scraper with Prepared Edges",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000JRDLVY,com,'735090009694,"Schroeder Hand Drill 1/4-Inch Capacity",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000JRDLWS,com,',"Kunz Round Bottom Spokeshave",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000JS2WUE,com,'066366971538,"MIBRO 971531 General Purpose Coarse Wire Wheel and Cup Brush Set, 6 Pieces",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000KICSGQ,com,'893264000639,"Milescraft 1302 Drive90 Right Angle Drilling and Driving Power Drill Attachment with 1/4-Inch Hex Quick Change Drive and Magnetic 1/4-inch Socket",,,,,,"55090 Drill Bits & Accessories"
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000KKR7JM,com,',"BLACK+DECKER 16270 Screw Extractor Set, 5-Piece","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B000KKT998,com,'038728223395,"General Tools 70079 Utility Automatic Center Punch",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000KL4I2K,com,'754632650323,"CEP Construction Electrical Products 6503GU 30-Amp Mini Portable Power Center",,,,,,"55360 Misc. Power Tool Accessories"
11/2/2017,Z-EXCLUDE,amazon,B000LDEZNO,com,'783310320135,"Greenlee 7235BB Slug-Buster Manual Knockout Kit for 1/2 to 1-1/4-Inch Conduit",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000LDGN5C,com,'783310347576,"Greenlee 7238SB Slug-Buster Knockout Kit With Ratchet Wrench",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000LDN0RQ,com,'038728350152,"General Tools 715 Tap and Drill Reference Table",,,,,,"10410 Other Hand Tools"
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000LEOZ7E,com,',"DEWALT DW1704 Brad Point, 3/16-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000LESUOI,com,',"DEWALT DW1710 3/8-Inch Brad Point Bit","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000LETHDQ,com,',"DEWALT DW1706 Brad Point, 1/4-Inch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - METABO TOOL COMBO KIT",amazon,B0014ZXY80,com,',"GearWrench 82108 7 Piece Standard Pliers Master set",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000M2GHUS,com,',"Stanley 84-056 3-Piece Bi-Material Pliers Set","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B01B6AXJIM,com,',"Stanley STHT74938 Wire Stripper, 6","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B01HIAWOVW,com,',"BOSTITCH BTHT74918 Linesman Pliers, 9.5","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B000NNKANG,com,',"Stanley 84-034 8-Inch Bi-Material Groove Joint Pliers","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B002RL9E3O,com,',"Stanley 84-507 - 12-Inch FATMAX Groove Joint Pliers","Black and Decker",,,,,
11/2/2017,Z-EXCLUDE,amazon,B00I8YPCH6,com,'034139612421,"Estwing Special Edition Sportsman's Axe - 14"" Camp",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00UADENW8,com,'641877103038,"ZipWall SLP4 ZipPole 12-Foot Spring-Loaded Poles for Dust Barriers, 4-Pack",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00AU0FZPA,com,'754001008267,"Shop Fox W1826 Wall Dust Collector, 2.5 Micron Filtration",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B01N8RTLHT,com,'032886961854,"Southwire Tools & Equipment FTSP3-100FML Simpull Electrical Fish Tape Flexible Metal Leader, Medium Case, 3mm x 100 Feet",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00HHIRMYK,com,'837013105251,"Hiltex 10525 Electric Earth Auger with 4 Inch Bit | 1,200W and 1.6HP Powerhead",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00NO9X7KO,com,'010306104081,"QEP 10408 Economy Knee Kicker",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B0021UL1ZK,com,'008965000004,"E-Z Red 3/4"" Drive Extendable Ratchet",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B004CI9NRM,com,'092644580840,"Klein Tools VDV526052 LAN Scout Junior Continuity ",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000N32048,com,'039564850059,"Performance Tool W85005 40-Inch 6 Caster Creeper with Adjustable Headrest",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000PWJTC8,com,'045408001006,"Maasdam Pow'R Pull A-100 3/4 Ton Capacitty Rope Puller with 100' of 1/2"" dia. Rope",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00AHV3DWY,com,'020209075593,"TEKTON 7559 Tap and Die Set, Metric, 39-Piece",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000NPUJLW,com,'020209016602,"TEKTON 1660 Combination Wobble Extension Bar Set, 9-Piece",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B003ZJ8MIU,com,'844296066803,"Household Hand Tools, 130 Piece Tool Set by Stalwart, Set Includes ? Hammer, Wrench Set, Screwdriver Set, Pliers (Great for DIY Projects)",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00D32ALW4,com,',"Estwing E45ASE 26-Inch Special Edition Camper's Axe-All Steel with Shock Reduction Grip",,,,,,
11/2/2017,Z-EXCLUDE,amazon,B0048F601Q,com,'843221002039,"KNIPEX 78 61 125 Electronics Super Knips Comfort Grip",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B004G3RO5G,com,'092644865701,"Klein Tools 86570 Nylon Tie Tensioning Tool",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B01BVVH62Q,com,'092644560378,"Klein Tools SRS56037 Magnetic Wire Pulling System",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00107M76M,com,'075378104100,"Roberts 10-410 Economy Adjustable Knee Kicker",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00UVY3RDM,com,'098584001575,"Calculated Industries 4088 Machinist Calc Pro 2 Advanced Machining Math with Materials",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00D32B7TK,com,'034139610328,"Estwing EFF4SE 4-Pound Special Edition ""Fireside Friend"" Wood Splitting Axe/Maul with Shock Reduction Grip",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B001BQ0DT0,com,'092644850745,"Klein Tools 85074 Cushion Grip Screwdriver Set (6 Pieces)",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00265M8N4,com,'802090160233,"Shop Iron 16023 3/8"" Drive Stud Extractor",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00PQ8EEN0,com,'885973006514,"Silverline 221199 6-Inch x 19-Inch Wallpaper Perforator",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00DE8JGOQ,com,'798527251776,"SE GP2-12 Patented Stackable 13-1/4"" Sifting Pan, Mesh Size 1/2""",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B005028X66,com,'092644580970,"Klein Tools VDV500-808 TONEcube & PROBEplus Kit with Pouch",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B001V9KOSM,com,'766565230459,"Crown 152M Miniature Rosewood Mortice and Marking Gauge",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000MKIRBC,com,'092644335327,"Electrical Insulated Screwdriver Set of 2, 4-inch ",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000VV4SDS,com,'706569002843,"SE 975PS Foot Pedal Control Switch for Compatible Power Tools",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000XSEC9Y,com,'045256613604,"Mayhew Pro 61360 3 Pc. Brass Drift Punch Set",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B00D32AI0Y,com,'034139670025,"Estwing Special Edition Camper's Axe - 16"" Hatchet",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B002RHP7TS,com,'038728703996,"General Tools 70399 Lighted Steel Claw Mechanical Pick-Up Tool, 36-Inch",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B014S94CHA,com,'820909710158,"WORKPRO W002900A 3-Piece Spirit Level Set",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B008KJV70U,com,'732393003442,"Timber Tuff TMW-38 Log Choker Cable",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B005KLXL82,com,'706569005134,"SE JT3403DS Dapping Block Square with Polished High Carbon Steel Cavities, 2"" x 2"" x 2""",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B002GQE0LG,com,'837013207214,"Neiko 20721A Pneumatic Rear Axle Bearing Puller Service Kit | Includes Case | 3-Piece Set",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B008JFW6BY,com,'706569067644,"SE ET3683 Emergency Outdoor Tube Tent with Steel Tent Pegs",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B000SR49FM,com,'837013610250,"Neiko 61025A Automatic Wire Twister For Wires and Rebar Ties| Metal Construction with Soft Grip Handle",,,,,,"10410 Other Hand Tools"
11/2/2017,Z-EXCLUDE,amazon,B003MA08VQ,com,'794685562037,"SE 784EC Digital Caliper in both SAE & Metric",,,,,,"10410 Other Hand Tools"
